Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion,Promo_type,Year,Month_Index,Month,Average_Cost_Per_Item
1000015920,2021-10-11 17:27:00,Collin Newman,"['Dish Soap', 'Syrup', 'Diapers']",8,31.31,Debit Card,Dallas,Pharmacy,True,Young Adult,Fall,Discount on Selected Items,Discount,2021,10,Oct,3.91375
1000871823,2023-07-04 00:57:00,Susan Nelson,['Chicken'],8,27.76,Cash,New York,Convenience Store,True,Teenager,Winter,Discount on Selected Items,Discount,2023,7,Jul,3.47
1000346148,2024-02-29 03:28:00,Mark Orozco,"['Cereal', 'Diapers', 'Eggs']",6,59.19,Mobile Payment,San Francisco,Pharmacy,True,Professional,Summer,BOGO (Buy One Get One),Discount,2024,2,Feb,9.865
1000597098,2022-04-02 23:08:00,Tracy Palmer,"['Canned Soup', 'Canned Soup']",10,89.2,Cash,Chicago,Department Store,True,Senior Citizen,Summer,Discount on Selected Items,Discount,2022,4,Apr,8.92
1000306873,2020-11-02 15:35:00,Martin James,"['Beef', 'Orange']",3,90.0,Cash,New York,Department Store,True,Young Adult,Fall,Discount on Selected Items,Discount,2020,11,Nov,30.0
1000909952,2023-04-17 09:13:00,Linda Morrow,['Garden Hose'],6,14.24,Cash,Dallas,Pharmacy,False,Teenager,Winter,nan,Promosi Non Discount,2023,4,Apr,2.3733333333333335
1000950086,2022-12-06 04:28:00,Sarah Hudson,"['Plant Fertilizer', 'Eggs', 'Coffee']",3,7.76,Mobile Payment,Atlanta,Specialty Store,False,Senior Citizen,Summer,nan,Promosi Non Discount,2022,12,Dec,2.5866666666666664
1000759040,2020-06-30 03:14:00,Kristen Wilson,"['Pickles', 'Honey', 'Cheese']",6,92.64,Debit Card,Miami,Supermarket,True,Retiree,Winter,nan,Discount,2020,6,Jun,15.44
1000462525,2020-07-19 20:17:00,Kaitlin Booker,"['Toothpaste', 'Rice']",1,90.35,Cash,Los Angeles,Specialty Store,True,Young Adult,Spring,Discount on Selected Items,Discount,2020,7,Jul,90.35
1000662244,2020-12-13 16:47:00,Julie Burnett,"['Dishware', 'Dish Soap', 'Olive Oil', 'Trash Cans', 'Jam']",8,87.95,Credit Card,Miami,Specialty Store,True,Professional,Spring,Discount on Selected Items,Discount,2020,12,Dec,10.99375
1000696212,2023-11-20 09:30:00,Rita Ramirez,"['Honey', 'Vinegar', 'Shower Gel', 'Tomatoes']",7,90.2,Credit Card,Houston,Department Store,True,Teenager,Fall,BOGO (Buy One Get One),Discount,2023,11,Nov,12.885714285714286
1000141887,2021-01-08 09:36:00,Mrs. Meagan Massey,['Cleaning Spray'],1,80.31,Credit Card,Seattle,Pharmacy,True,Professional,Spring,BOGO (Buy One Get One),Discount,2021,1,Jan,80.31
1000604824,2023-07-10 12:06:00,Joe Flores,"['Pasta', 'Beef']",8,33.79,Mobile Payment,Miami,Department Store,True,Middle-Aged,Summer,Discount on Selected Items,Discount,2023,7,Jul,4.22375
1000584242,2024-01-21 02:31:00,Melissa Chandler,"['Salmon', 'Carrots']",7,63.69,Mobile Payment,Boston,Convenience Store,False,Student,Winter,BOGO (Buy One Get One),Promosi Non Discount,2024,1,Jan,9.098571428571429
1000143248,2021-09-11 17:59:00,Rebecca Navarro,['Shower Gel'],5,49.47,Debit Card,Chicago,Convenience Store,False,Senior Citizen,Winter,nan,Promosi Non Discount,2021,9,Sep,9.894
1000455701,2022-06-05 01:00:00,Melissa Gonzalez,"['Coffee', 'Plant Fertilizer', 'Shampoo']",9,90.27,Debit Card,Dallas,Pharmacy,True,Homemaker,Summer,BOGO (Buy One Get One),Discount,2022,6,Jun,10.03
1000122338,2020-03-17 23:20:00,Nicholas Vincent,['Insect Repellent'],1,87.45,Cash,Dallas,Supermarket,False,Professional,Summer,Discount on Selected Items,Promosi Non Discount,2020,3,Mar,87.45
1000716008,2022-12-13 22:59:00,Rebecca Pollard,"['Shampoo', 'Banana']",5,26.0,Cash,Boston,Specialty Store,True,Professional,Fall,Discount on Selected Items,Discount,2022,12,Dec,5.2
1000653636,2022-01-15 16:03:00,Pamela Warren,['Chips'],2,30.11,Mobile Payment,Los Angeles,Warehouse Club,False,Teenager,Fall,BOGO (Buy One Get One),Promosi Non Discount,2022,1,Jan,15.055
1000358747,2022-09-25 10:51:00,Joanna Nguyen,['Hair Gel'],3,57.05,Credit Card,San Francisco,Warehouse Club,True,Young Adult,Summer,nan,Discount,2022,9,Sep,19.016666666666666
1000974038,2022-02-21 23:11:00,Dwayne Clark,"['Razors', 'Shampoo']",7,91.87,Cash,Seattle,Department Store,True,Young Adult,Spring,Discount on Selected Items,Discount,2022,2,Feb,13.124285714285715
1000321779,2022-10-03 19:56:00,Maria Miller,"['Power Strips', 'Shaving Cream', 'Chips', 'BBQ Sauce']",6,76.68,Cash,Chicago,Specialty Store,False,Senior Citizen,Fall,nan,Promosi Non Discount,2022,10,Oct,12.780000000000001
1000540478,2021-03-14 12:19:00,Patricia Melendez,"['Milk', 'Vacuum Cleaner', 'Tea', 'Ketchup', 'Feminine Hygiene Products']",10,9.83,Mobile Payment,Boston,Pharmacy,True,Senior Citizen,Summer,BOGO (Buy One Get One),Discount,2021,3,Mar,0.983
1000751996,2023-03-12 15:39:00,Lori Hudson,"['Bread', 'Banana', 'Hand Sanitizer']",1,28.64,Mobile Payment,Los Angeles,Department Store,False,Young Adult,Summer,nan,Promosi Non Discount,2023,3,Mar,28.64
1000183568,2024-01-21 22:57:00,Michelle Armstrong,"['Tissues', 'Syrup', 'Cereal', 'Yogurt']",4,23.77,Mobile Payment,Miami,Supermarket,False,Teenager,Fall,nan,Promosi Non Discount,2024,1,Jan,5.9425
1000749753,2021-08-11 12:20:00,Jacob Maxwell,"['Banana', 'Vinegar', 'Iron', 'Trash Cans']",3,71.06,Mobile Payment,Houston,Pharmacy,True,Young Adult,Summer,nan,Discount,2021,8,Aug,23.686666666666667
1000568228,2022-08-11 16:57:00,Brian Arias,['Chips'],3,39.34,Credit Card,Miami,Convenience Store,False,Professional,Spring,nan,Promosi Non Discount,2022,8,Aug,13.113333333333335
1000119619,2023-02-03 16:22:00,Michelle Kline,"['Water', 'Sponges']",2,58.26,Mobile Payment,Chicago,Warehouse Club,False,Homemaker,Spring,Discount on Selected Items,Promosi Non Discount,2023,2,Feb,29.13
1000861634,2021-03-29 20:53:00,Rachel Andersen,"['Water', 'Baby Wipes', 'Cheese']",1,53.73,Cash,Houston,Warehouse Club,False,Young Adult,Fall,Discount on Selected Items,Promosi Non Discount,2021,3,Mar,53.73
1000780381,2022-10-03 04:22:00,Loretta Taylor,"['BBQ Sauce', 'Mop', 'Shower Gel']",8,80.2,Credit Card,Houston,Warehouse Club,False,Young Adult,Spring,BOGO (Buy One Get One),Promosi Non Discount,2022,10,Oct,10.025
1000252026,2021-07-09 17:55:00,Erik Levy,"['Hand Sanitizer', 'Syrup', 'Shaving Cream', 'Iron']",2,93.2,Credit Card,Houston,Convenience Store,True,Teenager,Spring,BOGO (Buy One Get One),Discount,2021,7,Jul,46.6
1000394957,2021-10-28 04:51:00,Susan Suarez,"['Insect Repellent', 'Ketchup', 'Tissues', 'Hair Gel', 'Orange']",6,29.73,Cash,Miami,Warehouse Club,True,Young Adult,Winter,Discount on Selected Items,Discount,2021,10,Oct,4.955
1000542972,2021-05-27 11:06:00,Jose Camacho,"['Cleaning Rags', 'Canned Soup', 'Orange', 'Shower Gel']",7,17.65,Mobile Payment,Houston,Convenience Store,True,Homemaker,Summer,Discount on Selected Items,Discount,2021,5,May,2.5214285714285714
1000648861,2021-11-04 23:23:00,Jennifer Smith,"['Orange', 'Power Strips', 'Air Freshener', 'Ironing Board']",9,81.39,Mobile Payment,Atlanta,Warehouse Club,False,Teenager,Summer,Discount on Selected Items,Promosi Non Discount,2021,11,Nov,9.043333333333333
1000298012,2021-04-05 22:49:00,Matthew Rios,"['Apple', 'Water', 'Onions', 'Bread']",3,59.03,Mobile Payment,San Francisco,Warehouse Club,True,Young Adult,Spring,BOGO (Buy One Get One),Discount,2021,4,Apr,19.676666666666666
1000285675,2020-12-28 11:28:00,Connor Joseph,"['Iron', 'Rice']",2,95.86,Cash,Atlanta,Department Store,True,Senior Citizen,Winter,BOGO (Buy One Get One),Discount,2020,12,Dec,47.93
1000961338,2023-12-24 01:50:00,Shane Johnston,"['Cereal', 'Carrots', 'Shampoo', 'Pickles', 'Yogurt']",8,53.64,Credit Card,Chicago,Pharmacy,True,Professional,Spring,Discount on Selected Items,Discount,2023,12,Dec,6.705
1000432371,2022-06-18 14:19:00,John Gibson,"['Dish Soap', 'Chips', 'Soap']",6,94.02,Mobile Payment,San Francisco,Warehouse Club,False,Homemaker,Winter,BOGO (Buy One Get One),Promosi Non Discount,2022,6,Jun,15.67
1000307798,2021-03-21 05:59:00,Monica Bradley,['Soap'],3,35.26,Credit Card,San Francisco,Warehouse Club,True,Young Adult,Fall,nan,Discount,2021,3,Mar,11.753333333333332
1000373280,2020-02-05 04:27:00,Thomas Bishop,"['Orange', 'Cereal']",4,93.03,Debit Card,Los Angeles,Department Store,True,Professional,Spring,BOGO (Buy One Get One),Discount,2020,2,Feb,23.2575
1000648368,2020-05-23 12:54:00,Nicole Stafford,"['Potatoes', 'Hair Gel', 'Toothpaste']",2,52.53,Debit Card,San Francisco,Warehouse Club,False,Young Adult,Fall,nan,Promosi Non Discount,2020,5,May,26.265
1000049623,2021-02-16 17:36:00,Mike Edwards,"['Beef', 'Power Strips', 'Olive Oil', 'Lawn Mower']",9,69.7,Debit Card,Atlanta,Warehouse Club,False,Young Adult,Summer,nan,Promosi Non Discount,2021,2,Feb,7.7444444444444445
1000330566,2022-08-26 13:02:00,Crystal Rojas,"['Vinegar', 'Extension Cords', 'Cheese', 'Dish Soap']",4,72.12,Cash,New York,Specialty Store,False,Homemaker,Fall,Discount on Selected Items,Promosi Non Discount,2022,8,Aug,18.03
1000580403,2023-11-13 06:32:00,Kayla Webb,"['Paper Towels', 'Ketchup', 'Sponges', 'Shampoo', 'Toilet Paper']",5,17.6,Credit Card,Houston,Pharmacy,True,Professional,Winter,nan,Discount,2023,11,Nov,3.5200000000000005
1000148484,2022-06-22 18:28:00,Rebecca Wilson,"['Tuna', 'Tea', 'Trash Cans', 'Dishware']",6,26.76,Mobile Payment,Los Angeles,Specialty Store,False,Teenager,Winter,nan,Promosi Non Discount,2022,6,Jun,4.46
1000696239,2021-07-27 19:41:00,Kurt Howell,['Hand Sanitizer'],5,61.16,Credit Card,Miami,Supermarket,False,Young Adult,Winter,nan,Promosi Non Discount,2021,7,Jul,12.232
1000489113,2020-09-30 11:51:00,Kevin Mcneil,['Banana'],8,54.25,Debit Card,New York,Specialty Store,False,Middle-Aged,Fall,Discount on Selected Items,Promosi Non Discount,2020,9,Sep,6.78125
1000964938,2022-09-03 20:27:00,Melissa Johnson,"['Beef', 'Orange']",10,70.42,Cash,San Francisco,Department Store,True,Senior Citizen,Winter,BOGO (Buy One Get One),Discount,2022,9,Sep,7.042
1000352951,2023-02-12 03:37:00,Gina Henson,"['Shaving Cream', 'Trash Bags', 'Cleaning Rags', 'Pasta']",9,64.36,Mobile Payment,Houston,Convenience Store,True,Senior Citizen,Fall,nan,Discount,2023,2,Feb,7.151111111111111
1000214217,2022-05-23 17:14:00,Michael Reed,"['Syrup', 'Carrots', 'Cereal', 'Iron', 'Bath Towels']",8,30.09,Credit Card,Dallas,Department Store,True,Young Adult,Summer,nan,Discount,2022,5,May,3.76125
1000043274,2022-07-29 10:59:00,Jacob Fields,"['Spinach', 'Peanut Butter']",5,56.57,Credit Card,New York,Convenience Store,False,Senior Citizen,Summer,nan,Promosi Non Discount,2022,7,Jul,11.314
1000762639,2022-05-13 20:05:00,Dana Ramirez,"['Dishware', 'Vacuum Cleaner', 'Apple', 'Shaving Cream']",6,36.0,Mobile Payment,Seattle,Convenience Store,False,Young Adult,Fall,Discount on Selected Items,Promosi Non Discount,2022,5,May,6.0
1000480989,2023-07-01 05:25:00,Shannon Cooley,"['Razors', 'Iron']",5,79.66,Debit Card,Los Angeles,Supermarket,True,Professional,Winter,nan,Discount,2023,7,Jul,15.931999999999999
1000125145,2021-03-03 11:01:00,Connor Townsend,"['Potatoes', 'Tea', 'Bath Towels']",9,28.36,Cash,Miami,Specialty Store,False,Young Adult,Summer,Discount on Selected Items,Promosi Non Discount,2021,3,Mar,3.151111111111111
1000655616,2022-05-14 13:10:00,Ryan Russell,"['Cheese', 'Olive Oil', 'Water', 'Garden Hose', 'Cheese']",5,65.58,Mobile Payment,Miami,Department Store,False,Student,Fall,BOGO (Buy One Get One),Promosi Non Discount,2022,5,May,13.116
1000522840,2022-04-14 02:17:00,Michele Martinez,"['Light Bulbs', 'Spinach']",10,99.07,Debit Card,Atlanta,Department Store,True,Teenager,Spring,Discount on Selected Items,Discount,2022,4,Apr,9.907
1000696590,2022-10-07 12:27:00,Mrs. Carrie Roberts,"['Shower Gel', 'Mop', 'Cereal', 'Coffee', 'Razors']",6,82.05,Cash,Dallas,Supermarket,False,Student,Winter,Discount on Selected Items,Promosi Non Discount,2022,10,Oct,13.674999999999999
1000113387,2022-06-19 06:09:00,James Arroyo,['Beef'],8,69.46,Credit Card,Houston,Supermarket,True,Retiree,Winter,nan,Discount,2022,6,Jun,8.6825
1000590299,2024-03-01 06:08:00,Brandon Rivera,"['Feminine Hygiene Products', 'Chicken', 'Baby Wipes']",9,26.98,Mobile Payment,San Francisco,Department Store,False,Student,Summer,Discount on Selected Items,Promosi Non Discount,2024,3,Mar,2.997777777777778
1000696607,2021-03-24 07:17:00,Brenda Hardy,"['Coffee', 'Trash Cans', 'Mustard']",3,86.44,Debit Card,Boston,Warehouse Club,True,Young Adult,Winter,BOGO (Buy One Get One),Discount,2021,3,Mar,28.813333333333333
1000592287,2020-06-24 14:21:00,Sean Bullock,['Power Strips'],10,81.56,Credit Card,New York,Pharmacy,False,Homemaker,Summer,BOGO (Buy One Get One),Promosi Non Discount,2020,6,Jun,8.156
1000340741,2021-01-23 22:57:00,Jennifer Burgess,"['Toothpaste', 'Power Strips', 'Coffee', 'Soda']",2,33.62,Credit Card,New York,Pharmacy,False,Student,Spring,nan,Promosi Non Discount,2021,1,Jan,16.81
1000184780,2024-04-14 00:51:00,James Murphy,"['Garden Hose', 'Toothpaste', 'Cleaning Spray', 'Soap']",4,78.57,Debit Card,Miami,Specialty Store,True,Teenager,Spring,nan,Discount,2024,4,Apr,19.6425
1000723570,2023-12-05 08:53:00,Kenneth Lowe,"['Mop', 'Potatoes', 'Canned Soup']",9,59.88,Credit Card,Miami,Department Store,False,Student,Summer,nan,Promosi Non Discount,2023,12,Dec,6.653333333333333
1000698252,2023-10-28 18:49:00,Carrie Cruz,['Feminine Hygiene Products'],1,33.44,Cash,Dallas,Specialty Store,True,Retiree,Winter,Discount on Selected Items,Discount,2023,10,Oct,33.44
1000948560,2022-07-18 15:37:00,Ashley Norris,"['Soap', 'Bath Towels', 'Extension Cords']",4,22.53,Credit Card,Miami,Department Store,False,Middle-Aged,Spring,nan,Promosi Non Discount,2022,7,Jul,5.6325
1000487424,2021-02-09 08:31:00,Tiffany Mason,"['Insect Repellent', 'Ironing Board', 'Yogurt']",6,97.14,Credit Card,New York,Supermarket,False,Homemaker,Fall,BOGO (Buy One Get One),Promosi Non Discount,2021,2,Feb,16.19
1000326075,2023-12-25 09:57:00,Michelle Martinez,"['Coffee', 'Razors', 'Iron', 'Insect Repellent', 'Baby Wipes']",7,74.57,Debit Card,Atlanta,Supermarket,False,Middle-Aged,Fall,BOGO (Buy One Get One),Promosi Non Discount,2023,12,Dec,10.652857142857142
1000778659,2022-05-26 12:36:00,Michael Acosta,"['Trash Cans', 'BBQ Sauce', 'Apple']",2,66.92,Debit Card,New York,Supermarket,True,Student,Summer,nan,Discount,2022,5,May,33.46
1000661039,2020-12-06 18:51:00,Casey Garcia,"['Cheese', 'Potatoes']",7,72.35,Mobile Payment,Boston,Supermarket,True,Senior Citizen,Summer,nan,Discount,2020,12,Dec,10.335714285714285
1000684660,2022-02-17 12:23:00,Kimberly Sanford MD,['Banana'],7,20.81,Credit Card,New York,Specialty Store,False,Retiree,Winter,nan,Promosi Non Discount,2022,2,Feb,2.972857142857143
1000013373,2022-12-09 08:59:00,Justin Williams,"['Trash Bags', 'Razors', 'Diapers', 'Orange', 'Carrots']",8,57.91,Cash,Atlanta,Department Store,True,Senior Citizen,Spring,Discount on Selected Items,Discount,2022,12,Dec,7.23875
1000995315,2021-11-18 08:49:00,Sara Cox,"['Cleaning Rags', 'Potatoes']",6,82.71,Credit Card,Los Angeles,Warehouse Club,False,Homemaker,Spring,nan,Promosi Non Discount,2021,11,Nov,13.784999999999998
1000259361,2022-04-12 19:44:00,Natalie Peterson,"['Onions', 'Dustpan', 'Onions', 'Olive Oil', 'Plant Fertilizer']",7,89.73,Cash,Dallas,Warehouse Club,False,Senior Citizen,Winter,BOGO (Buy One Get One),Promosi Non Discount,2022,4,Apr,12.81857142857143
1000737970,2024-04-28 00:18:00,Angela Gill,"['BBQ Sauce', 'Deodorant', 'Cereal']",3,54.65,Credit Card,Miami,Convenience Store,True,Student,Fall,BOGO (Buy One Get One),Discount,2024,4,Apr,18.216666666666665
1000708091,2023-01-10 02:08:00,Michael Davis,"['Orange', 'Tissues', 'Mayonnaise']",2,67.65,Cash,Los Angeles,Supermarket,True,Middle-Aged,Spring,nan,Discount,2023,1,Jan,33.825
1000490877,2021-06-02 03:59:00,Michelle Little,"['Honey', 'Onions', 'Toothbrush']",7,63.45,Mobile Payment,Boston,Supermarket,False,Retiree,Summer,BOGO (Buy One Get One),Promosi Non Discount,2021,6,Jun,9.064285714285715
1000466439,2021-11-09 18:33:00,Jacob Garcia,['Air Freshener'],5,9.26,Cash,Miami,Supermarket,False,Professional,Spring,Discount on Selected Items,Promosi Non Discount,2021,11,Nov,1.8519999999999999
1000944951,2020-12-20 08:23:00,Meghan Fuller,"['Mustard', 'Milk', 'Paper Towels']",7,22.13,Debit Card,Seattle,Pharmacy,False,Middle-Aged,Winter,Discount on Selected Items,Promosi Non Discount,2020,12,Dec,3.1614285714285715
1000719756,2021-07-04 15:13:00,John Lane,"['Carrots', 'Beef', 'Light Bulbs', 'Dishware']",10,87.86,Credit Card,Los Angeles,Convenience Store,True,Middle-Aged,Spring,BOGO (Buy One Get One),Discount,2021,7,Jul,8.786
1000134216,2021-10-28 02:14:00,Paul Brown,"['Pickles', 'Garden Hose']",1,72.76,Credit Card,New York,Department Store,False,Student,Spring,Discount on Selected Items,Promosi Non Discount,2021,10,Oct,72.76
1000145154,2022-09-03 08:05:00,David Schwartz,"['Soda', 'Milk', 'Diapers', 'Air Freshener', 'Ironing Board']",9,34.88,Mobile Payment,New York,Warehouse Club,False,Retiree,Fall,BOGO (Buy One Get One),Promosi Non Discount,2022,9,Sep,3.8755555555555556
1000527356,2020-11-21 15:22:00,Alexander Zamora,"['Toothpaste', 'Deodorant']",2,68.87,Credit Card,Atlanta,Convenience Store,True,Young Adult,Winter,Discount on Selected Items,Discount,2020,11,Nov,34.435
1000652555,2024-02-24 03:29:00,Barbara Ponce,"['Milk', 'Mayonnaise', 'Light Bulbs', 'Beef', 'Peanut Butter']",4,8.46,Mobile Payment,Boston,Convenience Store,True,Student,Fall,Discount on Selected Items,Discount,2024,2,Feb,2.115
1000792577,2023-07-22 04:15:00,Andrew Gibson,"['Toothpaste', 'Deodorant', 'Hand Sanitizer', 'Spinach', 'Coffee']",7,15.55,Cash,Dallas,Department Store,False,Homemaker,Winter,BOGO (Buy One Get One),Promosi Non Discount,2023,7,Jul,2.2214285714285715
1000965854,2024-03-25 15:05:00,Andre Williams,"['Orange', 'Broom', 'Trash Bags', 'Shower Gel', 'Honey']",5,82.17,Credit Card,Los Angeles,Supermarket,True,Young Adult,Spring,nan,Discount,2024,3,Mar,16.434
1000304682,2024-04-12 05:51:00,Alyssa Guzman,"['Cereal Bars', 'Shampoo', 'Cleaning Rags', 'Olive Oil', 'Soda']",3,65.42,Cash,Boston,Pharmacy,False,Retiree,Spring,Discount on Selected Items,Promosi Non Discount,2024,4,Apr,21.80666666666667
1000902072,2021-11-03 13:41:00,James Mooney,"['Honey', 'Mayonnaise', 'Laundry Detergent']",2,13.8,Mobile Payment,Miami,Convenience Store,True,Teenager,Summer,nan,Discount,2021,11,Nov,6.9
1000602844,2023-02-28 18:44:00,Janet Williams,['Apple'],1,84.22,Debit Card,Seattle,Supermarket,True,Homemaker,Fall,BOGO (Buy One Get One),Discount,2023,2,Feb,84.22
1000813896,2020-10-13 00:13:00,Kimberly Kennedy,['Honey'],4,91.17,Debit Card,New York,Pharmacy,False,Young Adult,Winter,BOGO (Buy One Get One),Promosi Non Discount,2020,10,Oct,22.7925
1000728235,2022-07-30 03:40:00,Brandy Powell,"['Syrup', 'Vacuum Cleaner', 'Iron', 'Laundry Detergent']",2,25.91,Credit Card,Chicago,Pharmacy,True,Senior Citizen,Summer,nan,Discount,2022,7,Jul,12.955
1000630161,2020-08-08 07:34:00,Deborah Warren,"['Toothpaste', 'Toothpaste']",9,41.25,Cash,Atlanta,Pharmacy,False,Teenager,Fall,Discount on Selected Items,Promosi Non Discount,2020,8,Aug,4.583333333333333
1000789555,2023-08-14 05:56:00,Keith Jackson,"['Vacuum Cleaner', 'Pickles', 'Tissues', 'Mayonnaise', 'Lawn Mower']",8,68.06,Credit Card,Houston,Specialty Store,True,Young Adult,Fall,Discount on Selected Items,Discount,2023,8,Aug,8.5075
1000762141,2021-01-05 14:22:00,Brittney Fisher,"['Cleaning Rags', 'Orange', 'Trash Cans', 'Tissues']",9,54.19,Credit Card,Seattle,Pharmacy,False,Retiree,Winter,BOGO (Buy One Get One),Promosi Non Discount,2021,1,Jan,6.021111111111111
1000602327,2021-05-31 21:17:00,Brittany Griffin,['Soap'],4,64.87,Credit Card,San Francisco,Convenience Store,True,Young Adult,Spring,nan,Discount,2021,5,May,16.2175
1000858787,2023-01-13 00:41:00,Jennifer Morales,"['Syrup', 'Spinach', 'Toothpaste', 'Broom', 'Chicken']",10,36.91,Credit Card,Dallas,Convenience Store,False,Student,Summer,nan,Promosi Non Discount,2023,1,Jan,3.691
1000385483,2024-02-20 23:02:00,Robert Gibson,['Shower Gel'],9,56.11,Cash,Boston,Warehouse Club,False,Student,Winter,nan,Promosi Non Discount,2024,2,Feb,6.234444444444445
1000474811,2023-01-15 10:59:00,Steven Crosby,"['Chicken', 'Toothpaste', 'Feminine Hygiene Products', 'Razors']",6,71.8,Cash,Los Angeles,Specialty Store,False,Senior Citizen,Spring,BOGO (Buy One Get One),Promosi Non Discount,2023,1,Jan,11.966666666666667
1000550033,2024-02-07 02:17:00,Randall Montgomery,"['Apple', 'Toothpaste', 'Toothpaste', 'Chips', 'Coffee']",9,74.14,Debit Card,Chicago,Pharmacy,True,Senior Citizen,Winter,BOGO (Buy One Get One),Discount,2024,2,Feb,8.237777777777778
1000573558,2021-06-25 23:51:00,Mary Henry,"['Butter', 'Salmon', 'Cheese', 'Syrup']",3,87.18,Credit Card,Seattle,Supermarket,False,Student,Summer,nan,Promosi Non Discount,2021,6,Jun,29.060000000000002
1000329038,2021-01-03 13:42:00,Stanley Daniel,"['Vinegar', 'Mayonnaise', 'Potatoes', 'Pickles']",10,48.78,Credit Card,Boston,Supermarket,True,Young Adult,Spring,nan,Discount,2021,1,Jan,4.878
1000642788,2024-05-09 08:02:00,Morgan Reynolds,"['Hair Gel', 'Tuna', 'Spinach', 'Tea', 'Honey']",10,28.89,Mobile Payment,Dallas,Supermarket,True,Senior Citizen,Winter,BOGO (Buy One Get One),Discount,2024,5,May,2.8890000000000002
1000576649,2021-11-21 07:06:00,Thomas Hernandez,['Olive Oil'],8,21.12,Cash,San Francisco,Department Store,False,Teenager,Winter,Discount on Selected Items,Promosi Non Discount,2021,11,Nov,2.64
1000578365,2021-08-29 06:10:00,Christine Cruz,"['Mop', 'Diapers', 'Razors', 'Syrup']",9,90.03,Mobile Payment,Dallas,Pharmacy,False,Teenager,Fall,Discount on Selected Items,Promosi Non Discount,2021,8,Aug,10.003333333333334
1000857348,2022-02-12 06:53:00,Jeffrey Pena,"['Chicken', 'Pickles', 'Ironing Board', 'Chips']",1,73.72,Mobile Payment,New York,Warehouse Club,True,Young Adult,Spring,nan,Discount,2022,2,Feb,73.72
1000284921,2023-05-01 01:30:00,James Black,"['Cheese', 'Banana']",7,71.48,Mobile Payment,San Francisco,Specialty Store,True,Teenager,Summer,nan,Discount,2023,5,May,10.211428571428572
1000013996,2020-12-30 12:07:00,Jordan Carter,"['Olive Oil', 'Dishware', 'Shampoo']",8,84.42,Credit Card,New York,Specialty Store,True,Student,Winter,Discount on Selected Items,Discount,2020,12,Dec,10.5525
1000501169,2022-04-30 23:29:00,Steven Beck,"['Garden Hose', 'Orange', 'Broom', 'Chips', 'Trash Bags']",4,12.74,Mobile Payment,New York,Warehouse Club,True,Senior Citizen,Summer,Discount on Selected Items,Discount,2022,4,Apr,3.185
1000018042,2022-09-30 16:33:00,Daniel Myers,['Cereal'],8,43.14,Credit Card,Seattle,Specialty Store,False,Young Adult,Winter,nan,Promosi Non Discount,2022,9,Sep,5.3925
1000292258,2023-07-07 09:51:00,Natalie Patton,"['Orange', 'Chips', 'Garden Hose', 'Air Freshener']",9,16.21,Mobile Payment,Dallas,Convenience Store,False,Young Adult,Summer,BOGO (Buy One Get One),Promosi Non Discount,2023,7,Jul,1.801111111111111
1000003918,2022-11-28 16:33:00,Christopher Garcia,"['Spinach', 'Tea', 'Vacuum Cleaner', 'Plant Fertilizer']",3,20.65,Cash,San Francisco,Warehouse Club,False,Middle-Aged,Fall,BOGO (Buy One Get One),Promosi Non Discount,2022,11,Nov,6.883333333333333
1000014062,2022-09-18 22:28:00,Olivia Wallace,"['Vacuum Cleaner', 'Toothpaste', 'Chicken', 'Mop']",2,39.23,Cash,Chicago,Convenience Store,False,Senior Citizen,Winter,Discount on Selected Items,Promosi Non Discount,2022,9,Sep,19.615
1000817044,2021-05-02 14:49:00,Brittany Zimmerman,"['Butter', 'Broom', 'Beef']",9,10.98,Mobile Payment,Boston,Specialty Store,True,Teenager,Winter,BOGO (Buy One Get One),Discount,2021,5,May,1.22
1000809181,2020-01-15 11:38:00,Jennifer Brown,['Vinegar'],2,34.3,Debit Card,Los Angeles,Convenience Store,False,Retiree,Winter,nan,Promosi Non Discount,2020,1,Jan,17.15
1000403044,2020-03-22 08:48:00,Jeffrey Edwards,"['Honey', 'Dish Soap']",7,11.81,Mobile Payment,Atlanta,Pharmacy,False,Senior Citizen,Summer,nan,Promosi Non Discount,2020,3,Mar,1.6871428571428573
1000627980,2021-06-04 14:55:00,Kaitlin Mclean,"['Garden Hose', 'Coffee', 'Bath Towels', 'Sponges']",1,11.25,Debit Card,Houston,Specialty Store,True,Student,Spring,nan,Discount,2021,6,Jun,11.25
1000384262,2021-03-18 08:42:00,Jennifer Lopez,"['Hair Gel', 'Hand Sanitizer', 'Toothpaste']",7,18.66,Credit Card,Miami,Convenience Store,False,Senior Citizen,Summer,Discount on Selected Items,Promosi Non Discount,2021,3,Mar,2.665714285714286
1000249054,2021-07-21 08:24:00,Dawn Guzman,"['Apple', 'Banana', 'Toothbrush', 'Water', 'Vacuum Cleaner']",5,68.27,Debit Card,Chicago,Department Store,False,Professional,Fall,nan,Promosi Non Discount,2021,7,Jul,13.654
1000067298,2021-07-30 03:07:00,Dr. Amanda Cooper,['Garden Hose'],10,95.92,Cash,Miami,Convenience Store,True,Middle-Aged,Winter,Discount on Selected Items,Discount,2021,7,Jul,9.592
